Phase,File,Sent Id,Sentence Length,Discourse Marker,Part of Speech
2,hi_4214_gold.conllu,863,19,to,PART
2,hi_4214_gold.conllu,866,25,hi,PART
2,hi_4214_gold.conllu,871,19,hi,PART
2,hi_4214_gold.conllu,879,8,bhi,PART
2,hi_4214_gold.conllu,880,5,hi,PART
2,hi_4214_gold.conllu,896,11,hi,PART
2,hi_4214_gold.conllu,898,27,to,PART
2,hi_4214_gold.conllu,902,12,hi,PART
2,hi_4214_gold.conllu,906,12,to,PART
2,hi_4214_gold.conllu,907,21,bhi,PART
2,hi_4214_gold.conllu,912,13,hi,PART
2,hi_4214_gold.conllu,913,8,bhi,PART
2,hi_4214_gold.conllu,914,7,bhi,PART
2,hi_4214_gold.conllu,922,14,to,PART
2,hi_4214_gold.conllu,925,15,to,PART
2,hi_4214_gold.conllu,931,9,to,PART
2,hi_4214_gold.conllu,946,11,bhi,PART
2,hi_4214_gold.conllu,964,9,to,PART
2,hi_4214_gold.conllu,970,6,hi,PART
2,hi_4214_gold.conllu,973,8,hi,PART
2,hi_4214_gold.conllu,985,11,to,PART
2,hi_4214_gold.conllu,995,9,bhi,PART
2,hi_4214_gold.conllu,998,8,hi,PART
2,hi_4214_gold.conllu,1003,8,hi,PART
2,hi_4214_gold.conllu,1010,8,hi,PART
2,hi_4214_gold.conllu,1011,15,to,PART
2,hi_4214_gold.conllu,1012,3,na,PART
2,hi_4214_gold.conllu,1014,9,to,PART
2,hi_4214_gold.conllu,1020,8,hi,PART
2,hi_4214_gold.conllu,1034,12,hi,PART
2,hi_4214_gold.conllu,1038,9,to,PART
2,hi_4214_gold.conllu,1041,6,hi,PART
2,hi_4214_gold.conllu,1044,7,hi,PART
2,hi_4284_gold.conllu,4,4,na,PART
2,hi_4284_gold.conllu,5,7,to,PART
2,hi_4284_gold.conllu,16,11,to,PART
2,hi_4284_gold.conllu,24,12,to,PART
2,hi_4284_gold.conllu,25,15,bhi,PART
2,hi_4284_gold.conllu,32,18,bhi,PART
2,hi_4284_gold.conllu,38,12,bhi,PART
2,hi_4284_gold.conllu,39,7,bhi,PART
2,hi_4284_gold.conllu,41,11,to,PART
2,hi_4284_gold.conllu,42,7,na,PART
2,hi_4284_gold.conllu,45,11,hi,PART
2,hi_4284_gold.conllu,48,26,bhi,PART
2,hi_4284_gold.conllu,54,22,bhi,PART
2,hi_4284_gold.conllu,60,10,to,PART
2,hi_4284_gold.conllu,63,4,to,PART
2,hi_4284_gold.conllu,64,11,to,PART
2,hi_4284_gold.conllu,66,23,to,PART
2,hi_4284_gold.conllu,75,25,to,PART
2,hi_4284_gold.conllu,76,30,bhi,PART
2,hi_4284_gold.conllu,78,10,bhi,PART
2,hi_4284_gold.conllu,87,33,hi,PART
2,hi_4284_gold.conllu,90,29,bhi,PART
2,hi_4284_gold.conllu,91,20,na,PART
2,hi_4284_gold.conllu,94,9,bhi,PART
2,hi_4284_gold.conllu,96,30,na,PART
2,hi_4284_gold.conllu,97,14,to,PART
2,hi_4284_gold.conllu,100,23,bhi,PART
2,hi_4284_gold.conllu,101,28,to,PART
2,hi_4284_gold.conllu,102,5,to,PART
2,hi_4284_gold.conllu,105,25,bhi,PART
2,hi_4284_gold.conllu,106,12,hi,PART
2,hi_4284_gold.conllu,110,34,bhi,PART
2,hi_4284_gold.conllu,111,29,bhi,PART
2,hi_4284_gold.conllu,114,17,to,PART
2,hi_4284_gold.conllu,125,11,to,PART
2,hi_4284_gold.conllu,127,8,bhi,PART
2,hi_4284_gold.conllu,131,16,to,PART
2,hi_4284_gold.conllu,135,21,to,PART
2,hi_4284_gold.conllu,139,7,hi,PART
2,hi_4284_gold.conllu,140,23,hi,PART
2,hi_4284_gold.conllu,141,8,hi,PART
2,hi_4284_gold.conllu,146,7,hi,PART
2,hi_4284_gold.conllu,151,30,bhi,PART
2,hi_4284_gold.conllu,159,23,hi,PART
2,hi_4284_gold.conllu,166,19,to,PART
2,hi_4284_gold.conllu,169,27,bhi,PART
2,hi_4284_gold.conllu,174,20,bhi,PART
2,hi_4284_gold.conllu,175,10,to,PART
2,hi_4284_gold.conllu,176,11,bhi,PART
2,hi_4284_gold.conllu,178,6,to,PART
2,hi_4284_gold.conllu,179,14,bhi,PART
2,hi_4284_gold.conllu,199,14,to,PART
2,hi_4284_gold.conllu,213,8,to,PART
2,hi_4284_gold.conllu,217,19,to,PART
2,hi_4284_gold.conllu,225,12,hi,PART
2,hi_4284_gold.conllu,243,19,bhi,PART
2,hi_4284_gold.conllu,245,13,to,PART
2,hi_4284_gold.conllu,271,25,hi,PART
2,hi_4284_gold.conllu,274,22,bhi,PART
2,hi_4284_gold.conllu,275,9,bhi,PART
2,hi_4284_gold.conllu,284,8,to,PART
2,hi_4284_gold.conllu,300,11,to,PART
2,hi_4284_gold.conllu,301,8,hi,PART
2,hi_4284_gold.conllu,306,14,hi,PART
2,hi_4284_gold.conllu,311,17,to,PART
2,hi_4284_gold.conllu,319,13,to,PART
2,hi_4284_gold.conllu,322,11,hi,PART
2,hi_4284_gold.conllu,323,3,na,PART
2,hi_4284_gold.conllu,324,3,na,PART
2,hi_4284_gold.conllu,325,8,bhi,PART
2,hi_4284_gold.conllu,334,8,bhi,PART
2,hi_4284_gold.conllu,338,13,to,PART
2,hi_4284_gold.conllu,340,7,to,PART
2,hi_4284_gold.conllu,342,8,to,PART
2,hi_4284_gold.conllu,350,8,na,PART
2,hi_4284_gold.conllu,351,5,to,PART
2,hi_4284_gold.conllu,356,8,hi,PART
2,hi_4284_gold.conllu,361,11,bhi,PART
2,hi_4284_gold.conllu,375,15,hi,PART
2,hi_4284_gold.conllu,380,7,na,PART
2,hi_4284_gold.conllu,382,6,hi,PART
2,hi_4284_gold.conllu,386,4,to,PART
2,hi_4284_gold.conllu,392,12,hi,PART
2,hi_4284_gold.conllu,396,6,na,PART
2,hi_4284_gold.conllu,409,18,to,PART
2,hi_4284_gold.conllu,411,29,hi,PART
2,hi_4284_gold.conllu,412,8,bhi,PART
2,hi_4284_gold.conllu,414,12,na,PART
2,hi_4284_gold.conllu,416,15,to,PART
2,hi_4284_gold.conllu,417,9,hi,PART
2,hi_4284_gold.conllu,427,13,to,PART
2,hi_4284_gold.conllu,436,11,to,PART
2,hi_4284_gold.conllu,439,11,na,PART
2,hi_4284_gold.conllu,440,14,bhi,PART
2,hi_4284_gold.conllu,441,5,na,PART
2,hi_4284_gold.conllu,443,4,na,PART
2,hi_4284_gold.conllu,446,5,na,PART
2,hi_4284_gold.conllu,449,12,to,PART
2,hi_4284_gold.conllu,451,19,to,PART
2,hi_4284_gold.conllu,454,9,na,PART
2,hi_4284_gold.conllu,456,9,bhi,PART
2,hi_4284_gold.conllu,459,11,bhi,PART
2,hi_4284_gold.conllu,461,8,bhi,PART
2,hi_4284_gold.conllu,466,10,hi,PART
2,hi_4284_gold.conllu,467,6,hi,PART
2,hi_4284_gold.conllu,469,9,hi,PART
2,hi_4284_gold.conllu,472,6,na,PART
2,hi_4284_gold.conllu,474,17,bhi,PART
2,hi_4284_gold.conllu,476,16,to,PART
2,hi_4284_gold.conllu,481,19,hi,PART
2,hi_4284_gold.conllu,491,8,bhi,PART
2,hi_4284_gold.conllu,492,7,bhi,PART
2,hi_4284_gold.conllu,496,11,to,PART
2,hi_4284_gold.conllu,497,16,hi,PART
2,hi_4284_gold.conllu,501,9,hi,PART
2,hi_4284_gold.conllu,504,16,to,PART
2,hi_4284_gold.conllu,514,10,to,PART
2,hi_4284_gold.conllu,531,5,na,PART
2,hi_4284_gold.conllu,549,8,hi,PART
2,hi_4284_gold.conllu,553,5,na,PART
2,hi_4284_gold.conllu,564,13,hi,PART
2,hi_4284_gold.conllu,573,35,to,PART
2,hi_4284_gold.conllu,577,15,to,PART
2,hi_4284_gold.conllu,588,4,to,PART
2,hi_4284_gold.conllu,590,14,hi,PART
2,hi_4284_gold.conllu,617,11,to,PART
2,hi_4284_gold.conllu,618,7,hi,PART
2,hi_4284_gold.conllu,623,4,na,PART
2,hi_4284_gold.conllu,624,5,to,PART
2,hi_4284_gold.conllu,631,8,to,PART
2,hi_4284_gold.conllu,639,7,hi,PART
2,hi_4284_gold.conllu,640,7,hi,PART
2,hi_4284_gold.conllu,661,7,na,PART
2,hi_4284_gold.conllu,664,3,na,PART
2,hi_4284_gold.conllu,672,22,to,PART
2,hi_4284_gold.conllu,675,10,hi,PART
2,hi_4284_gold.conllu,692,8,to,PART
2,hi_4284_gold.conllu,695,11,to,PART
2,hi_4284_gold.conllu,698,25,na,PART
2,hi_4284_gold.conllu,701,6,na,PART
2,hi_4284_gold.conllu,712,12,to,PART
2,hi_4284_gold.conllu,714,21,bhi,PART
2,hi_4284_gold.conllu,715,7,bhi,PART
2,hi_4284_gold.conllu,719,12,hi,PART
2,hi_4284_gold.conllu,720,14,to,PART
2,hi_4284_gold.conllu,721,9,to,PART
2,hi_4284_gold.conllu,724,44,to,PART
2,hi_4284_gold.conllu,725,7,na,PART
2,hi_4284_gold.conllu,729,11,hi,PART
2,hi_4284_gold.conllu,737,9,to,PART
2,hi_4284_gold.conllu,741,11,to,PART
2,hi_4284_gold.conllu,742,12,to,PART
2,hi_4284_gold.conllu,753,14,hi,PART
2,hi_4284_gold.conllu,757,19,to,PART
2,hi_4284_gold.conllu,761,6,hi,PART
2,hi_4284_gold.conllu,765,12,na,PART
2,hi_4284_gold.conllu,777,11,to,PART
2,hi_4284_gold.conllu,778,13,bhi,PART
2,hi_4284_gold.conllu,780,8,bhi,PART
2,hi_4284_gold.conllu,781,10,bhi,PART
2,hi_4284_gold.conllu,784,5,to,PART
2,hi_4284_gold.conllu,785,11,bhi,PART
2,hi_4284_gold.conllu,786,11,bhi,PART
2,hi_4284_gold.conllu,787,16,to,PART
2,hi_4284_gold.conllu,788,27,to,PART
2,hi_4284_gold.conllu,796,4,to,PART
2,hi_4284_gold.conllu,810,15,bhi,PART
2,hi_4284_gold.conllu,821,10,to,PART
2,hi_4284_gold.conllu,824,12,hi,PART
2,hi_4284_gold.conllu,830,8,to,PART
2,hi_4284_gold.conllu,840,9,to,PART
2,hi_4284_gold.conllu,841,8,hi,PART
2,hi_4284_gold.conllu,844,10,to,PART
2,hi_4284_gold.conllu,848,16,to,PART
2,hi_4284_gold.conllu,853,8,to,PART
2,hi_4284_gold.conllu,854,9,to,PART
2,hi_4284_gold.conllu,857,3,na,PART
2,hi_4284_gold.conllu,859,29,bhi,PART
2,hi_4284_gold.conllu,862,8,to,PART
2,hi_4284_gold.conllu,865,9,bhi,PART
2,hi_4284_gold.conllu,866,6,hi,PART
2,hi_4284_gold.conllu,867,23,na,PART
2,hi_4284_gold.conllu,869,12,to,PART
2,hi_4284_gold.conllu,872,8,bhi,PART
2,hi_4284_gold.conllu,874,29,hi,PART
2,hi_4284_gold.conllu,882,6,na,PART
2,hi_4284_gold.conllu,884,4,to,PART
2,hi_4284_gold.conllu,889,13,bhi,PART
2,hi_4284_gold.conllu,894,12,bhi,PART
2,hi_4284_gold.conllu,900,7,to,PART
2,hi_4284_gold.conllu,904,8,to,PART
2,hi_4284_gold.conllu,909,12,to,PART
2,hi_4360_gold.conllu,1,10,to,PART
2,hi_4360_gold.conllu,9,6,na,PART
2,hi_4360_gold.conllu,18,12,hi,PART
2,hi_4360_gold.conllu,20,19,to,PART
2,hi_4360_gold.conllu,25,7,na,PART
2,hi_4360_gold.conllu,28,9,to,PART
2,hi_4360_gold.conllu,29,5,na,PART
2,hi_4360_gold.conllu,30,8,to,PART
2,hi_4360_gold.conllu,32,8,to,PART
2,hi_4360_gold.conllu,33,9,bhi,PART
2,hi_4360_gold.conllu,36,7,hi,PART
2,hi_4360_gold.conllu,54,3,na,PART
2,hi_4360_gold.conllu,57,14,hi,PART
2,hi_4360_gold.conllu,58,7,hi,PART
2,hi_4360_gold.conllu,69,11,to,PART
2,hi_4360_gold.conllu,88,9,hi,PART
2,hi_4360_gold.conllu,91,12,to,PART
2,hi_4360_gold.conllu,93,12,hi,PART
2,hi_4360_gold.conllu,95,7,hi,PART
2,hi_4360_gold.conllu,97,28,bhi,PART
2,hi_4360_gold.conllu,99,13,bhi,PART
2,hi_4360_gold.conllu,106,15,bhi,PART
2,hi_4360_gold.conllu,108,13,hi,PART
2,hi_4360_gold.conllu,109,9,to,PART
2,hi_4360_gold.conllu,129,11,to,PART
2,hi_4360_gold.conllu,133,21,bhi,PART
2,hi_4360_gold.conllu,136,12,to,PART
2,hi_4360_gold.conllu,137,7,to,PART
2,hi_4360_gold.conllu,146,7,to,PART
2,hi_4360_gold.conllu,149,15,to,PART
2,hi_4360_gold.conllu,153,14,hi,PART
2,hi_4360_gold.conllu,157,10,bhi,PART
2,hi_4360_gold.conllu,160,7,to,PART
2,hi_4360_gold.conllu,162,7,na,PART
2,hi_4360_gold.conllu,179,9,bhi,PART
2,hi_4360_gold.conllu,182,6,to,PART
2,hi_4360_gold.conllu,183,29,bhi,PART
2,hi_4360_gold.conllu,188,5,hi,PART
2,hi_4360_gold.conllu,190,23,na,PART
2,hi_4360_gold.conllu,197,7,to,PART
2,hi_4360_gold.conllu,213,6,hi,PART
2,hi_4360_gold.conllu,214,16,bhi,PART
2,hi_4360_gold.conllu,222,12,to,PART
2,hi_4360_gold.conllu,231,6,to,PART
2,hi_4360_gold.conllu,234,13,to,PART
2,hi_4360_gold.conllu,247,15,to,PART
2,hi_4360_gold.conllu,252,13,na,PART
2,hi_4360_gold.conllu,255,18,na,PART
2,hi_4360_gold.conllu,264,8,to,PART
2,hi_4360_gold.conllu,270,5,bhi,PART
2,hi_4360_gold.conllu,274,8,hi,PART
2,hi_4360_gold.conllu,276,5,na,PART
2,hi_4360_gold.conllu,283,23,bhi,PART
2,hi_4360_gold.conllu,290,4,na,PART
2,hi_4360_gold.conllu,297,3,na,PART
2,hi_4360_gold.conllu,298,25,to,PART
2,hi_4360_gold.conllu,300,9,bhi,PART
2,hi_4360_gold.conllu,302,4,hi,PART
2,hi_4360_gold.conllu,305,14,na,PART
2,hi_4360_gold.conllu,311,13,to,PART
2,hi_4360_gold.conllu,319,7,bhi,PART
2,hi_4360_gold.conllu,320,8,to,PART
2,hi_4360_gold.conllu,327,7,to,PART
2,hi_4360_gold.conllu,329,12,bhi,PART
2,hi_4360_gold.conllu,334,15,to,PART
2,hi_4360_gold.conllu,341,12,bhi,PART
2,hi_4360_gold.conllu,345,7,to,PART
2,hi_4360_gold.conllu,354,15,na,PART
2,hi_4360_gold.conllu,367,7,na,PART
2,hi_4360_gold.conllu,369,12,hi,PART
2,hi_4360_gold.conllu,372,18,to,PART
2,hi_4360_gold.conllu,374,19,to,PART
2,hi_4360_gold.conllu,381,7,to,PART
2,hi_4360_gold.conllu,383,16,to,PART
2,hi_4360_gold.conllu,385,22,to,PART
2,hi_4360_gold.conllu,386,12,hi,PART
2,hi_4360_gold.conllu,387,7,bhi,PART
2,hi_4360_gold.conllu,392,7,to,PART
2,hi_4360_gold.conllu,393,9,to,PART
2,hi_4360_gold.conllu,402,6,to,PART
2,hi_4360_gold.conllu,407,10,na,PART
2,hi_4360_gold.conllu,415,8,to,PART
2,hi_4360_gold.conllu,417,29,bhi,PART
2,hi_4360_gold.conllu,420,14,to,PART
2,hi_4360_gold.conllu,444,16,to,PART
2,hi_4360_gold.conllu,448,27,to,PART
2,hi_4360_gold.conllu,451,10,to,PART
2,hi_4360_gold.conllu,454,7,to,PART
2,hi_4360_gold.conllu,456,9,na,PART
2,hi_4360_gold.conllu,465,6,to,PART
2,hi_4360_gold.conllu,475,13,na,PART
2,hi_4360_gold.conllu,483,9,bhi,PART
2,hi_4360_gold.conllu,484,12,na,PART
2,hi_4360_gold.conllu,495,19,bhi,PART
2,hi_4360_gold.conllu,498,9,hi,PART
2,hi_4360_gold.conllu,499,8,na,PART
2,hi_4360_gold.conllu,501,12,to,PART
2,hi_4360_gold.conllu,508,7,bhi,PART
2,hi_4360_gold.conllu,511,7,bhi,PART
2,hi_4360_gold.conllu,516,9,to,PART
2,hi_4360_gold.conllu,518,7,to,PART
2,hi_4360_gold.conllu,520,6,bhi,PART
2,hi_4360_gold.conllu,526,7,to,PART
2,hi_4360_gold.conllu,529,5,bhi,PART
2,hi_4360_gold.conllu,538,6,to,PART
2,hi_4360_gold.conllu,545,7,na,PART
2,hi_4360_gold.conllu,557,11,hi,PART
2,hi_4360_gold.conllu,560,13,bhi,PART
2,hi_4360_gold.conllu,566,10,hi,PART
2,hi_4360_gold.conllu,567,6,hi,PART
2,hi_4360_gold.conllu,568,8,to,PART
2,hi_4360_gold.conllu,583,27,hi,PART
2,hi_4360_gold.conllu,584,7,bhi,PART
2,hi_4360_gold.conllu,586,7,na,PART
2,hi_4360_gold.conllu,588,12,bhi,PART
2,hi_4360_gold.conllu,590,7,na,PART
2,hi_4360_gold.conllu,592,16,to,PART
2,hi_4360_gold.conllu,593,9,to,PART
2,hi_4360_gold.conllu,596,12,bhi,PART
2,hi_4360_gold.conllu,597,14,bhi,PART
2,hi_4360_gold.conllu,598,9,hi,PART
2,hi_4360_gold.conllu,599,15,to,PART
2,hi_4360_gold.conllu,604,11,bhi,PART
2,hi_4360_gold.conllu,606,8,hi,PART
2,hi_4360_gold.conllu,614,6,na,PART
2,hi_4360_gold.conllu,615,13,na,PART
2,hi_4360_gold.conllu,618,15,bhi,PART
2,hi_4360_gold.conllu,630,9,bhi,PART
2,hi_4360_gold.conllu,633,9,to,PART
2,hi_4360_gold.conllu,635,8,to,PART
2,hi_4360_gold.conllu,636,5,bhi,PART
2,hi_4360_gold.conllu,637,8,bhi,PART
2,hi_4360_gold.conllu,642,7,to,PART
2,hi_4360_gold.conllu,643,11,to,PART
2,hi_4360_gold.conllu,645,9,to,PART
2,hi_4360_gold.conllu,669,5,na,PART
2,hi_4360_gold.conllu,672,23,to,PART
2,hi_4360_gold.conllu,675,8,na,PART
2,hi_4360_gold.conllu,676,6,to,PART
2,hi_4360_gold.conllu,685,11,to,PART
2,hi_4360_gold.conllu,687,9,to,PART
2,hi_4360_gold.conllu,699,7,na,PART
2,hi_4360_gold.conllu,704,12,to,PART
2,hi_4360_gold.conllu,707,9,hi,PART
2,hi_4360_gold.conllu,710,9,to,PART
2,hi_4360_gold.conllu,711,9,na,PART
2,hi_4360_gold.conllu,723,17,to,PART
2,hi_4360_gold.conllu,763,6,to,PART
2,hi_4360_gold.conllu,767,6,bhi,PART
2,hi_4360_gold.conllu,768,5,na,PART
2,hi_4360_gold.conllu,769,6,to,PART
2,hi_4360_gold.conllu,777,8,hi,PART
2,hi_4360_gold.conllu,778,7,to,PART
2,hi_4360_gold.conllu,781,10,bhi,PART
2,hi_4360_gold.conllu,785,11,to,PART
2,hi_4360_gold.conllu,799,17,na,PART
2,hi_4360_gold.conllu,802,8,to,PART
2,hi_4360_gold.conllu,803,31,na,PART
2,hi_4360_gold.conllu,806,12,hi,PART
2,hi_4360_gold.conllu,809,17,to,PART
2,hi_4360_gold.conllu,812,6,to,PART
2,hi_4360_gold.conllu,814,6,to,PART
2,hi_4360_gold.conllu,820,12,to,PART
2,hi_4360_gold.conllu,824,17,na,PART
2,hi_4360_gold.conllu,830,10,na,PART
2,hi_4360_gold.conllu,839,9,bhi,PART
2,hi_4360_gold.conllu,844,8,na,PART
2,hi_4360_gold.conllu,850,7,na,PART
2,hi_4360_gold.conllu,856,10,to,PART
2,hi_4360_gold.conllu,859,10,hi,PART
2,hi_4360_gold.conllu,860,9,to,PART
2,hi_4360_gold.conllu,861,7,to,PART
2,hi_4360_gold.conllu,867,13,to,PART
2,hi_4360_gold.conllu,872,8,na,PART
2,hi_4360_gold.conllu,873,11,na,PART
2,hi_4360_gold.conllu,875,12,to,PART
2,hi_4360_gold.conllu,879,22,na,PART
2,hi_4360_gold.conllu,886,14,bhi,PART
2,hi_4360_gold.conllu,887,16,na,PART
2,hi_4360_gold.conllu,889,4,na,PART
2,hi_4360_gold.conllu,890,11,na,PART
2,hi_4360_gold.conllu,892,6,na,PART
2,hi_4360_gold.conllu,895,17,to,PART
2,hi_4360_gold.conllu,896,4,hi,PART
2,hi_4360_gold.conllu,898,4,na,PART
2,hi_4360_gold.conllu,899,7,na,PART
2,hi_4360_gold.conllu,903,10,hi,PART
2,hi_4360_gold.conllu,904,9,bhi,PART
2,hi_4360_gold.conllu,906,8,bhi,PART
2,hi_4360_gold.conllu,907,8,bhi,PART
2,hi_4360_gold.conllu,912,12,to,PART
2,hi_4360_gold.conllu,913,10,to,PART
2,hi_4360_gold.conllu,914,10,hi,PART
2,hi_4360_gold.conllu,919,6,to,PART
2,hi_4360_gold.conllu,920,7,to,PART
2,hi_4360_gold.conllu,921,6,na,PART
2,hi_4360_gold.conllu,923,9,hi,PART
2,hi_4360_gold.conllu,926,7,to,PART
2,hi_4360_gold.conllu,929,11,bhi,PART
2,hi_4360_gold.conllu,934,11,to,PART
2,hi_4360_gold.conllu,937,19,to,PART
2,hi_4360_gold.conllu,938,16,hi,PART
2,hi_4360_gold.conllu,941,16,bhi,PART
2,hi_4360_gold.conllu,944,24,to,PART
2,hi_4360_gold.conllu,945,10,to,PART
2,hi_4360_gold.conllu,947,20,bhi,PART
2,hi_4360_gold.conllu,948,10,bhi,PART
2,hi_4360_gold.conllu,957,12,hi,PART
2,hi_4360_gold.conllu,958,9,to,PART
2,hi_4360_gold.conllu,962,12,to,PART
2,hi_4360_gold.conllu,964,7,hi,PART
2,hi_4360_gold.conllu,979,20,to,PART
2,hi_4360_gold.conllu,984,11,na,PART
2,hi_4360_gold.conllu,985,31,hi,PART
2,hi_4360_gold.conllu,990,9,hi,PART
2,hi_4360_gold.conllu,996,15,to,PART
2,hi_4360_gold.conllu,998,11,to,PART
2,hi_4360_gold.conllu,999,11,hi,PART
2,hi_4360_gold.conllu,1000,3,to,PART
2,hi_4360_gold.conllu,1001,8,hi,PART
2,hi_4360_gold.conllu,1002,14,hi,PART
2,hi_4360_gold.conllu,1003,9,to,PART
2,hi_4360_gold.conllu,1005,14,to,PART
2,hi_4360_gold.conllu,1011,8,hi,PART
2,hi_4360_gold.conllu,1013,12,to,PART
2,hi_4360_gold.conllu,1014,16,na,PART
2,hi_4360_gold.conllu,1018,23,to,PART
2,hi_4360_gold.conllu,1022,3,na,PART
2,hi_4360_gold.conllu,1025,5,na,PART
2,hi_4360_gold.conllu,1028,10,to,PART
2,hi_4360_gold.conllu,1033,7,na,PART
2,hi_4360_gold.conllu,1038,11,hi,PART
2,hi_4360_gold.conllu,1041,13,to,PART
2,hi_4360_gold.conllu,1043,20,hi,PART
2,hi_4360_gold.conllu,1050,7,na,PART
2,hi_4360_gold.conllu,1052,7,hi,PART
2,hi_4360_gold.conllu,1070,18,bhi,PART
2,hi_4360_gold.conllu,1073,8,bhi,PART
2,hi_4360_gold.conllu,1074,10,to,PART
2,hi_4360_gold.conllu,1075,8,na,PART
2,hi_4360_gold.conllu,1085,6,na,PART
2,hi_4360_gold.conllu,1091,11,hi,PART
2,hi_4360_gold.conllu,1095,5,hi,PART
2,hi_4360_gold.conllu,1100,5,na,PART
2,hi_4360_gold.conllu,1101,10,hi,PART
2,hi_4360_gold.conllu,1105,15,hi,PART
2,hi_4360_gold.conllu,1113,14,bhi,PART
2,hi_4360_gold.conllu,1117,6,hi,PART
2,hi_4360_gold.conllu,1120,5,na,PART
2,hi_4360_gold.conllu,1127,4,hi,PART
2,hi_4360_gold.conllu,1136,11,to,PART
2,hi_4360_gold.conllu,1137,11,to,PART
2,hi_4360_gold.conllu,1150,9,hi,PART
2,hi_4360_gold.conllu,1161,5,hi,PART
2,hi_4649_gold.conllu,17,7,bhi,PART
2,hi_4649_gold.conllu,25,6,bhi,PART
2,hi_4649_gold.conllu,26,12,to,PART
2,hi_4649_gold.conllu,32,24,to,PART
2,hi_4649_gold.conllu,39,5,to,PART
2,hi_4649_gold.conllu,40,11,to,PART
2,hi_4649_gold.conllu,42,11,hi,PART
2,hi_4649_gold.conllu,45,13,to,PART
2,hi_4649_gold.conllu,47,11,hi,PART
2,hi_4649_gold.conllu,51,24,to,PART
2,hi_4649_gold.conllu,67,23,to,PART
2,hi_4649_gold.conllu,68,8,hi,PART
2,hi_4649_gold.conllu,76,8,to,PART
2,hi_4649_gold.conllu,80,8,hi,PART
2,hi_4649_gold.conllu,81,16,hi,PART
2,hi_4649_gold.conllu,90,10,bhi,PART
2,hi_4649_gold.conllu,93,21,hi,PART
2,hi_4649_gold.conllu,94,6,to,PART
2,hi_4649_gold.conllu,95,15,bhi,PART
2,hi_4649_gold.conllu,101,9,bhi,PART
2,hi_4649_gold.conllu,102,10,na,PART
2,hi_4649_gold.conllu,105,8,to,PART
2,hi_4649_gold.conllu,108,17,bhi,PART
2,hi_4649_gold.conllu,109,8,to,PART
2,hi_4649_gold.conllu,114,10,to,PART
2,hi_4649_gold.conllu,115,7,to,PART
2,hi_4649_gold.conllu,116,9,to,PART
2,hi_4649_gold.conllu,117,9,to,PART
2,hi_4649_gold.conllu,118,8,to,PART
2,hi_4649_gold.conllu,131,13,bhi,PART
2,hi_4649_gold.conllu,133,13,hi,PART
2,hi_4649_gold.conllu,139,12,to,PART
2,hi_4649_gold.conllu,145,20,bhi,PART
2,hi_4649_gold.conllu,147,11,to,PART
2,hi_4649_gold.conllu,148,13,to,PART
2,hi_4649_gold.conllu,150,23,bhi,PART
2,hi_4649_gold.conllu,160,13,to,PART
2,hi_4649_gold.conllu,165,10,bhi,PART
2,hi_4649_gold.conllu,167,12,bhi,PART
2,hi_4649_gold.conllu,176,8,hi,PART
2,hi_4649_gold.conllu,177,16,to,PART
2,hi_4649_gold.conllu,179,8,to,PART
2,hi_4649_gold.conllu,181,8,to,PART
2,hi_4649_gold.conllu,182,8,bhi,PART
2,hi_4649_gold.conllu,183,8,na,PART
2,hi_4649_gold.conllu,186,16,na,PART
2,hi_4649_gold.conllu,187,18,to,PART
2,hi_4649_gold.conllu,189,22,bhi,PART
2,hi_4649_gold.conllu,191,11,bhi,PART
2,hi_4649_gold.conllu,195,10,hi,PART
2,hi_4649_gold.conllu,201,11,hi,PART
2,hi_4649_gold.conllu,216,8,hi,PART
2,hi_4649_gold.conllu,218,14,to,PART
2,hi_4649_gold.conllu,219,11,to,PART
2,hi_4649_gold.conllu,227,5,to,PART
2,hi_4649_gold.conllu,229,9,hi,PART
2,hi_4649_gold.conllu,232,11,to,PART
2,hi_4649_gold.conllu,234,10,bhi,PART
2,hi_4649_gold.conllu,235,19,bhi,PART
2,hi_4649_gold.conllu,240,5,bhi,PART
2,hi_4649_gold.conllu,241,23,to,PART
2,hi_4649_gold.conllu,243,6,hi,PART
2,hi_4649_gold.conllu,244,19,hi,PART
2,hi_4649_gold.conllu,246,19,to,PART
2,hi_4649_gold.conllu,250,14,to,PART
2,hi_4649_gold.conllu,257,6,hi,PART
2,hi_4649_gold.conllu,260,7,to,PART
2,hi_4649_gold.conllu,264,13,hi,PART
2,hi_4649_gold.conllu,285,9,bhi,PART
2,hi_4649_gold.conllu,288,17,to,PART
2,hi_4649_gold.conllu,302,17,bhi,PART
2,hi_4649_gold.conllu,305,18,to,PART
2,hi_4649_gold.conllu,312,6,hi,PART
2,hi_4649_gold.conllu,314,23,to,PART
2,hi_4649_gold.conllu,327,15,hi,PART
2,hi_4649_gold.conllu,338,11,bhi,PART
2,hi_4649_gold.conllu,345,4,to,PART
2,hi_4649_gold.conllu,346,22,na,PART
2,hi_4649_gold.conllu,348,20,to,PART
2,hi_4649_gold.conllu,349,13,na,PART
2,hi_4649_gold.conllu,354,20,bhi,PART
2,hi_4649_gold.conllu,355,12,bhi,PART
2,hi_4649_gold.conllu,358,7,to,PART
2,hi_4649_gold.conllu,361,7,to,PART
2,hi_4649_gold.conllu,362,11,bhi,PART
